Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5
4.438920454545455e-10,0.002134480468627149,0.0011844979746231446,0.013254261268855589,-0.00012069763294232452,1.45679185978801e-06,1.9683194498570547e-05,-0.00022517874505923399,-8.718948192042207e-05,-9.381168313105079e-05,6.706203158056567e-06,-3.695256244955375e-05
4.531397964015152e-10,0.002104510365625383,0.0011864539456068815,0.013313782729446553,-0.00012127328783839674,1.4707210343134626e-06,1.961972417122834e-05,-0.0002277295769672126,-8.807644810863192e-05,-9.477549117776026e-05,6.530397713418193e-06,-3.7415565716596445e-05
4.623875473484849e-10,0.0020805199508562846,0.0011889831863196674,0.013374160914683993,-0.00012185177728364314,1.484785562718257e-06,1.95560582634452e-05,-0.0002302778662324463,-8.896125574501706e-05,-9.573583622932434e-05,6.355148936622818e-06,-3.787862693162849e-05
4.716352982954545e-10,0.0020626372710198467,0.0011920960628908975,0.013435388935135531,-0.00012243292872244623,1.4989822035555601e-06,1.9492185427289238e-05,-0.00023282359286444382,-8.984389050173453e-05,-9.669269672556403e-05,6.180466894014983e-06,-3.8341766114315146e-05
4.808830492424243e-10,0.002050971130316268,0.0011958012858697578,0.013497459644483374,-0.00012301658358613608,1.5133079837204808e-06,1.942809570556394e-05,-0.00023536673672716493,-9.072433781699015e-05,-9.764605079215213e-05,6.006361941421008e-06,-3.880500273641713e-05
4.90130800189394e-10,0.0020456105402130815,0.0012001058640139755,0.013560365647103485,-0.00012360259783089506,1.5277602190545983e-06,1.9363780570791337e-05,-0.00023790727750138722,-9.160258285325486e-05,-9.859587618435023e-05,5.832844769863023e-06,-3.926835564646236e-05
4.993785511363637e-10,0.002046624222998238,0.0012050150627095923,0.0136240993064105,-0.00012419084243700906,1.542336534521401e-06,1.9299232960072503e-05,-0.00024044519464654884,-9.247861045506576e-05,-9.954215023030483e-05,5.65992645164168e-06,-3.97318429937464e-05
5.086263020833334e-10,0.0020540601714263275,0.001210532367218498,0.013688652753970095,-0.00012478120386751596,1.557034883862658e-06,1.923444730566095e-05,-0.0002429804673621763,-9.335240510653187e-05,-0.00010048484977407098,5.487618486650052e-06,-4.019548215186386e-05
5.17874053030303e-10,0.0020679452666560014,0.0012166594509401606,0.01375401789937804,-0.0001253735844843787,1.5718535686461644e-06,1.916941956109768e-05,-0.00024551307454901165,-9.422395088867671e-05,-0.00010142395111853203,5.315932848775482e-06,-4.0659289641983424e-05
5.271218039772728e-10,0.002088284956547881,0.0012233961488634596,0.01382018644090283,-0.00012596790292039372,1.5867912566161737e-06,1.9104147222766634e-05,-0.00024804299476996667,-9.509323143675352e-05,-0.00010235942996840048,5.1448820322360635e-06,-4.1123281056095666e-05
5.363695549242424e-10,0.002115062996261006,0.0012307404363731038,0.013887149876886285,-0.00012656409440513192,1.6018469992591143e-06,1.903862934674436e-05,-0.00025057020621103163,-9.596022989767785e-05,-0.00010329126137349095,4.974479097692361e-06,-4.158747098047141e-05
5.456173058712122e-10,0.002148241252947219,0.0012386884135626465,0.013954899517893787,-0.00012716211104331143,1.6170202484991465e-06,1.8972866560829594e-05,-0.00025309468664227964,-9.682492888772973e-05,-0.00010421941967246473,4.804737717967306e-06,-4.205187291958194e-05
5.548650568181818e-10,0.0021877595761858673,0.0012472342951933193,0.014023426499603083,-0.00012776192204409765,1.6323108724402082e-06,1.8906861071654224e-05,-0.0002556164133791064,-9.768731045068088e-05,-0.0001051438784372549,4.635672223200768e-06,-4.251649922074214e-05
5.641128077651516e-10,0.0022335357356473347,0.0012563704064238502,0.014092721796418012,-0.00012836351389994166,1.6477191700740518e-06,1.8840616666791913e-05,-0.0002581353632438622,-9.854735601651185e-05,-0.00010606461041838663,4.467297645259397e-06,-4.2981360999747945e-05
5.733605587121212e-10,0.0022854654273012816,0.0012660871844222057,0.014162776235790141,-0.0001289668905136794,1.663245884876737e-06,1.87741387117965e-05,-0.0002606515125280213,-9.940504636088619e-05,-0.00010698158749141473,4.299629761217251e-06,-4.344646806778883e-05
5.82608309659091e-10,0.002343422349311936,0.0012763731859545674,0.014233580513228825,-0.00012957207327274258,1.6788922172196972e-06,1.8707434142118792e-05,-0.00026316483695505965,-0.00010026036156555448,-0.00010789478060470516,4.132685135717541e-06,-4.3911828859923276e-05
5.918560606060606e-10,0.002407258348575321,0.001287215101031323,0.014305125207976895,-0.00013017910106945564,1.6946598355251544e-06,1.8640511449867396e-05,-0.0002656753116441945,-0.000101113280979866,-0.00010880415972879352,3.966481162022727e-06,-4.4377450365412836e-05
6.011038115530303e-10,0.002476803638663058,0.0012985977726729355,0.014377400799326097,-0.00013078803026653159,1.7105508860999185e-06,1.8573380665396807e-05,-0.000268182911075161,-0.00010196378318356563,-0.00010970969380755595,3.801036101555918e-06,-4.484333806021688e-05
6.103515625e-10,0.0025518670897369568,0.0013105042228414526,0.014450397683543593,-0.0001313989346070214,1.7265680015860286e-06,1.8506053333722972e-05,-0.0002706876090541927,-0.00010281184595106037,-0.0001106113507114325,3.6363691217354e-06,-4.530949584195363e-05
6.195993134469697e-10,0.0026322365907914826,0.0013229156845659118,0.01452410619137739,-0.00013201190506811485,1.7427143079712967e-06,1.8438542485785994e-05,-0.000273189378681376,-0.00010365744621733777,-0.00011150909719294276,3.472500331901694e-06,-4.5775925967637684e-05
6.288470643939395e-10,0.002717679484368859,0.0013358116402707807,0.014598516606105576,-0.00013262704965834795,1.7589934301077893e-06,1.837086260459617e-05,-0.00027568819231955856,-0.00010450056004572215,-0.00011240289884473698,3.3094508171362004e-06,-4.624262899450609e-05
6.380948153409091e-10,0.002807943073672242,0.0013491698662987394,0.014673619182091244,-0.00013324449315792503,1.7754094956912333e-06,1.830302958631918e-05,-0.0002781840215649787,-0.0001053411625976523,-0.00011329272006042424,3.1472426697708133e-06,-4.670960372424653e-05
6.473425662878789e-10,0.002902755201778894,0.0013629664835988807,0.014749404163801728,-0.00013386437680202852,1.7919671376595474e-06,1.8235060696373838e-05,-0.00028067683721979387,-0.00010617922810466608,-0.00011417852399841777,2.985899018388863e-06,-4.7176847150939524e-05
6.565903172348485e-10,0.0030018249024247783,0.0013771760145323486,0.014825861805247843,-0.00013448685790715505,1.8086714949739313e-06,1.8166974520634418e-05,-0.00028316660926668203,-0.00010701472984277319,-0.00011506027254903678,2.825444054120025e-06,-4.764435441302595e-05
6.658380681818183e-10,0.0031048431215995155,0.0013917714457269473,0.014902982389795703,-0.0001351121094406875,1.8255282117512317e-06,1.8098790911847308e-05,-0.0002856533068456817,-0.00010784764010939599,-0.00011593792630509895,2.665903054034854e-06,-4.8112118749607576e-05
6.750858191287879e-10,0.003211483508954476,0.001406724296892213,0.014980756250300955,-0.00013574031953408737,1.842543434721614e-06,1.8030530931389516e-05,-0.000288136898233447,-0.00010867793020305548,-0.00011681144453623359,2.507302401448715e-06,-4.858013146138224e-05
6.843335700757576e-10,0.003321403277785266,0.0014220046954855352,0.015059173789512319,-0.00013637169094026785,1.8597238089907932e-06,1.7962216786514275e-05,-0.0002906173508250745,-0.00010950557040597414,-0.00011768078516714072,2.349669602949521e-06,-4.9048381876511446e-05
6.935813210227273e-10,0.0034342441321101773,0.0014375814570994246,0.015138225500688418,-0.00013700644043588986,1.8770764720913038e-06,1.7893871763245436e-05,-0.0002930946311186684,-0.00011033052996976142,-0.00011854590476001091,2.193033301970876e-06,-4.951685732170708e-05
7.02829071969697e-10,0.0035496332591203905,0.001453422171418902,0.015217901988369673,-0.00013764479816950765,1.8946090463124493e-06,1.7825520155099385e-05,-0.0002955687047027975,-0.00011115277710434484,-0.00011940675850131837,2.03742328873735e-06,-4.998554309881769e-05
7.120768229166667e-10,0.0036671843850365642,0.0014694932935773672,0.015298193989244086,-0.0001382870069566674,1.9123296293033383e-06,1.775718718782827e-05,-0.00029803953624699,-0.00011197227897029743,-0.0001202633001931824,1.8828705064190706e-06,-5.0454422467181445e-05
7.213245738636364e-10,0.0037864988921610786,0.001485760240717877,0.015379092393043726,-0.0001389333215232586,1.9302467829485154e-06,1.76888989403939e-05,-0.00030050708949541367,-0.00011278900167470833,-0.0001211154822494896,1.7294070533394162e-06,-5.092347663200122e-05
7.305723248106062e-10,0.00390716699467237,0.0015021874935467565,0.01546058826340627,-0.00013958400769859523,1.948369520520149e-06,1.7620682262396106e-05,-0.0003029713272638714,-0.00011360291027073352,-0.00012196325569695154,1.5770661810915822e-06,-5.1392684738983686e-05
7.398200757575758e-10,0.004028768970467717,0.0015187387026449296,0.015542672858634227,-0.00014023934155989296,1.966707292115232e-06,1.7552564688192484e-05,-0.0003054322114402402,-0.00011441396876095296,-0.00012280657018126195,1.4258822884292317e-06,-5.186202387546781e-05
7.490678267045455e-10,0.004150876446123941,0.0015353767992827424,0.015625337652282363,-0.00014089960852999614,1.9852699683906158e-06,1.748457434795943e-05,-0.0003078897029884688,-0.0001152221401046494,-0.00012364537397850425,1.2758909108094257e-06,-5.233146907825154e-05
7.583155776515152e-10,0.004273053731806423,0.0015520641104634799,0.015708574353502418,-0.00014156510243038938,2.004067822612664e-06,1.741673987595582e-05,-0.0003103437619562386,-0.00011602738622911543,-0.00012447961401194305,1.1271287054781408e-06,-5.280099334830706e-05
7.675633285984849e-10,0.0043948592027340866,0.0015687624779014973,0.01579237492707269,-0.00014223612449171198,2.023111511042179e-06,1.734909031626175e-05,-0.00031279434748638675,-0.00011682966804507963,-0.00012530923587431716,9.796334320026356e-07,-5.3270567672554834e-05
7.768110795454546e-10,0.004515846723575496,0.001585433380621348,0.015876731613039055,-0.000142912982324177,2.0424120516790527e-06,1.728165502627412e-05,-0.00031524141783216943,-0.00011762894546633126,-0.0001261341838557375,8.334439281691292e-07,-5.3740161052845495e-05
7.860588304924243e-10,0.004635567111940067,0.0016020380608458686,0.01596163694589255,-0.0001435959888504669,2.0619808013943413e-06,1.7214463578249953e-05,-0.0003176849303764394,-0.00011842517743361013,-0.00012695440097726962,6.886000811802393e-07,-5.420974054227583e-05
7.95306581439394e-10,0.00475356963691226,0.0016185376528233101,0.016047083773209053,-0.0001442854612038575,2.081829431480987e-06,1.7147545659195566e-05,-0.000320124841654794,-0.00011921832194281127,-0.00012776982903026562,5.451427941013029e-07,-5.4679271288941794e-05
8.045543323863637e-10,0.004869403548376464,0.00163489331422599,0.016133065273674644,-0.0001449817195944866,2.1019699016574334e-06,1.7080930969406545e-05,-0.0003225611073827386,-0.0001200083360775411,-0.00012858040862149034,4.0311394752318736e-07,-5.514871658720562e-05
8.138020833333333e-10,0.004982619632686038,0.0016510663597366717,0.016219574974421523,-0.00014568508614684858,2.122414432561469e-06,1.7014649119969317e-05,-0.0003249936824868892,-0.00012079517604604556,-0.00012938607922406147,2.6255635642510943e-07,-5.561803793652892e-05
8.230498342803031e-10,0.005092771790045372,0.0016670183964233654,0.016306606767598653,-0.0001463958837117528,2.1431754767745045e-06,1.694872952953867e-05,-0.00032742252114023894,-0.00012157879722251285,-0.00013018677923420666,1.2351372223961847e-07,-5.6087195107895674e-05
8.322975852272727e-10,0.005199418628803009,0.0016827114604882982,0.016394154926101957,-0.00014711443465613658,2.164265688419468e-06,1.6883201320710093e-05,-0.0003298475768014765,-0.00012235915419273906,-0.00013098244603381709,-1.3969419859686397e-08,-5.655614621782167e-05
8.415453361742425e-10,0.005302125071689359,0.0016981081549634356,0.01648221411838977,-0.00014784105963426347,2.1856978913781843e-06,1.681809321630758e-05,-0.0003322688022583455,-0.00012313620080412602,-0.00013177301605875108,-1.4984775840828412e-07,-5.7024847809917493e-05
8.507930871212121e-10,0.005400463968888181,0.0017131717879120783,0.016570779422309948,-0.00014857607634397865,2.207485046177177e-06,1.675343343590898e-05,-0.00033468614967501056,-0.00012390989021996332,-0.00013255842487282314,-2.8407526777987067e-07,-5.74932549439429e-05
8.600408380681819e-10,0.005494017712693219,0.0017278665106851773,0.016659846337866782,-0.000149319798271816,2.229640215593582e-06,1.6689249592931693e-05,-0.0003370995706433804,-0.00012468017497793015,-0.0001333386072473857,-4.166052749162741e-07,-5.7961321292259944e-05
8.692885890151516e-10,0.005582379848380109,0.0017421574557702243,0.016749410798857164,-0.0001500725334308694,2.252176529035941e-06,1.6625568592601158e-05,-0.00033950901623831906,-0.00012544700705273033,-0.00013411349724639038,-5.47390530559411e-07,-5.842899924356164e-05
8.785363399621213e-10,0.005665156675822466,0.0017560108737623163,0.01683946918330771,-0.00015083458309545408,2.275107145757944e-06,1.6562416531122434e-05,-0.00034191443707666714,-0.00012621033792276345,-0.00013488302831678853,-6.763832848671338e-07,-5.889624001372193e-05
8.87784090909091e-10,0.005741968836284587,0.0017693942689792086,0.016930018322646557,-0.00015160624053667357,2.2984452169663723e-06,1.649981859637451e-05,-0.00034431578337996516,-0.00012697011864070505,-0.00013564713338410815,-8.035353672747859e-07,-5.936299376358018e-05
8.970318418560606e-10,0.005812452878756701,0.0017822765332363073,0.017021055509546242,-0.00015238778976309938,2.3222038468882574e-06,1.643779897044244e-05,-0.0003467130050407682,-0.00012772629990786353,-0.00013640574495301996,-9.287982704427954e-07,-5.982920972344416e-05
9.062795928030304e-10,0.005876262800137776,0.0017946280772927906,0.017112578504377245,-0.00015317950427084457,2.346396052866169e-06,1.6376380734300035e-05,-0.00034910605169241035,-0.00012847883215215148,-0.0001371587952126796,-1.0521232381125659e-06,-6.0294836324061134e-05
9.1552734375e-10,0.005933071553534792,0.0018064209594773448,0.017204585540214607,-0.00015398164580737278,2.37103472455472e-06,1.6315585774950703e-05,-0.00035149487278207376,-0.00012922766560949866,-0.000137906216146611,-1.1734613566714359e-06,-6.075982133377719e-05
9.247750946969698e-10,0.005982572518929245,0.00181762901100044,0.017297075326343704,-0.00015479446315343277,2.3961325822959457e-06,1.6255434695329902e-05,-0.0003538794176469868,-0.00012997275040851257,-0.00013864793964687015,-1.2927636502083652e-06,-6.122411200157278e-05
9.340228456439394e-10,0.006024480930455992,0.0018282279574601786,0.01739004705021518,-0.00015561819092754995,2.421702134756339e-06,1.6195946727266156e-05,-0.00035625963559357006,-0.00013071403665817534,-0.00013938389763220693,-1.4099811788228965e-06,-6.168765520563178e-05
9.43270596590909e-10,0.00605853525456491,0.001838195536050913,0.01748350037780309,-0.00015645304841752178,2.4477556359135413e-06,1.613713964779282e-05,-0.0003586354759793273,-0.00013145147453834713,-0.0001401140221699172,-1.5250651399305969e-06,-6.215039760707086e-05
9.52518347537879e-10,0.0060844985133688585,0.0018475116079873042,0.01757743545232479,-0.00015729923844337498,2.4743050414865736e-06,1.6079029699095444e-05,-0.0003610068882972606,-0.0001321850143928331,-0.00014083824560105835,-1.637966972290342e-06,-6.261228580842656e-05
9.617660984848486e-10,0.006102159547543666,0.001856158265661794,0.01767185289128557,-0.0001581569462562378,2.501361964909849e-06,1.6021631512373144e-05,-0.0003633738222625796,-0.00013291460682474904,-0.0001415565006686761,-1.7486384624603032e-06,-6.307326651646803e-05
